date,weekday,is_weekend,line,station,hour,boarding,alighting,total
2025-09-02,화,False,2호선,삼성,22,3729,2363,6092
2025-09-02,화,False,2호선,삼성,23,1958,1806,3764
2025-09-02,화,False,2호선,합정,0,276,269,545
2025-09-02,화,False,2호선,합정,1,230,237,467
2025-09-02,화,False,2호선,합정,2,214,282,496
2025-09-02,화,False,2호선,합정,3,226,263,489
2025-09-02,화,False,2호선,합정,4,263,262,525
2025-09-02,화,False,2호선,합정,5,241,248,489
2025-09-02,화,False,2호선,합정,6,267,237,504
2025-09-02,화,False,2호선,합정,7,3352,4132,7484
2025-09-02,화,False,2호선,합정,8,6104,6630,12734
2025-09-02,화,False,2호선,합정,9,4755,4351,9106
2025-09-02,화,False,2호선,합정,10,3465,4718,8183
2025-09-02,화,False,2호선,합정,11,4332,3739,8071
2025-09-02,화,False,2호선,합정,12,4327,3814,8141
2025-09-02,화,False,2호선,합정,13,3766,3525,7291
2025-09-02,화,False,2호선,합정,14,3719,4098,7817
2025-09-02,화,False,2호선,합정,15,4808,3570,8378
2025-09-02,화,False,2호선,합정,16,4989,3830,8819
2025-09-02,화,False,2호선,합정,17,7676,7154,14830
2025-09-02,화,False,2호선,합정,18,9483,9256,18739
2025-09-02,화,False,2호선,합정,19,9228,7824,17052
2025-09-02,화,False,2호선,합정,20,6895,7981,14876
2025-09-02,화,False,2호선,합정,21,7224,6363,13587
2025-09-02,화,False,2호선,합정,22,6175,5770,11945
2025-09-02,화,False,2호선,합정,23,3985,4297,8282
2025-09-02,화,False,2호선,홍대입구,0,576,535,1111
2025-09-02,화,False,2호선,홍대입구,1,562,422,984
2025-09-02,화,False,2호선,홍대입구,2,430,601,1031
2025-09-02,화,False,2호선,홍대입구,3,447,549,996
2025-09-02,화,False,2호선,홍대입구,4,518,548,1066
2025-09-02,화,False,2호선,홍대입구,5,552,489,1041
2025-09-02,화,False,2호선,홍대입구,6,559,525,1084
2025-09-02,화,False,2호선,홍대입구,7,9250,8177,17427
2025-09-02,화,False,2호선,홍대입구,8,10736,11550,22286
2025-09-02,화,False,2호선,홍대입구,9,9272,9207,18479
2025-09-02,화,False,2호선,홍대입구,10,9390,7614,17004
2025-09-02,화,False,2호선,홍대입구,11,9294,8926,18220
2025-09-02,화,False,2호선,홍대입구,12,8649,7849,16498
2025-09-02,화,False,2호선,홍대입구,13,8233,8237,16470
2025-09-02,화,False,2호선,홍대입구,14,8505,9510,18015
2025-09-02,화,False,2호선,홍대입구,15,9519,8312,17831
2025-09-02,화,False,2호선,홍대입구,16,8797,7237,16034
2025-09-02,화,False,2호선,홍대입구,17,16783,16445,33228
2025-09-02,화,False,2호선,홍대입구,18,16690,19829,36519
2025-09-02,화,False,2호선,홍대입구,19,18437,16540,34977
2025-09-02,화,False,2호선,홍대입구,20,15688,14374,30062
2025-09-02,화,False,2호선,홍대입구,21,13492,14055,27547
2025-09-02,화,False,2호선,홍대입구,22,15980,9701,25681
2025-09-02,화,False,2호선,홍대입구,23,8949,6654,15603
2025-09-02,화,False,2호선,신촌,0,409,378,787
2025-09-02,화,False,2호선,신촌,1,410,376,786
2025-09-02,화,False,2호선,신촌,2,442,331,773
2025-09-02,화,False,2호선,신촌,3,422,337,759
2025-09-02,화,False,2호선,신촌,4,372,378,750
2025-09-02,화,False,2호선,신촌,5,381,349,730
2025-09-02,화,False,2호선,신촌,6,420,428,848
2025-09-02,화,False,2호선,신촌,7,5484,6862,12346
2025-09-02,화,False,2호선,신촌,8,7769,10714,18483
2025-09-02,화,False,2호선,신촌,9,7548,7214,14762
2025-09-02,화,False,2호선,신촌,10,8635,4848,13483
2025-09-02,화,False,2호선,신촌,11,6892,5162,12054
2025-09-02,화,False,2호선,신촌,12,6242,6435,12677
2025-09-02,화,False,2호선,신촌,13,6448,6370,12818
2025-09-02,화,False,2호선,신촌,14,6031,6546,12577
2025-09-02,화,False,2호선,신촌,15,4839,6607,11446
2025-09-02,화,False,2호선,신촌,16,6312,6672,12984
2025-09-02,화,False,2호선,신촌,17,11303,11285,22588
2025-09-02,화,False,2호선,신촌,18,14992,14461,29453
2025-09-02,화,False,2호선,신촌,19,14316,11189,25505
2025-09-02,화,False,2호선,신촌,20,13457,12189,25646
2025-09-02,화,False,2호선,신촌,21,13008,10134,23142
2025-09-02,화,False,2호선,신촌,22,10620,9392,20012
2025-09-02,화,False,2호선,신촌,23,6807,6135,12942
2025-09-02,화,False,2호선,이대,0,201,176,377
2025-09-02,화,False,2호선,이대,1,170,201,371
2025-09-02,화,False,2호선,이대,2,235,200,435
2025-09-02,화,False,2호선,이대,3,214,226,440
2025-09-02,화,False,2호선,이대,4,183,193,376
2025-09-02,화,False,2호선,이대,5,204,202,406
2025-09-02,화,False,2호선,이대,6,207,224,431
2025-09-02,화,False,2호선,이대,7,2975,3628,6603
2025-09-02,화,False,2호선,이대,8,4982,4980,9962
2025-09-02,화,False,2호선,이대,9,3768,3952,7720
2025-09-02,화,False,2호선,이대,10,3111,3284,6395
2025-09-02,화,False,2호선,이대,11,3541,3613,7154
2025-09-02,화,False,2호선,이대,12,2517,3855,6372
2025-09-02,화,False,2호선,이대,13,2979,3141,6120
2025-09-02,화,False,2호선,이대,14,3528,2672,6200
2025-09-02,화,False,2호선,이대,15,3613,2790,6403
2025-09-02,화,False,2호선,이대,16,3257,3233,6490
2025-09-02,화,False,2호선,이대,17,6032,6029,12061
2025-09-02,화,False,2호선,이대,18,6163,9888,16051
2025-09-02,화,False,2호선,이대,19,5717,6375,12092
2025-09-02,화,False,2호선,이대,20,6486,5650,12136
2025-09-02,화,False,2호선,이대,21,5595,6043,11638
2025-09-02,화,False,2호선,이대,22,5676,4617,10293
2025-09-02,화,False,2호선,이대,23,3583,2955,6538
2025-09-02,화,False,2호선,잠실새내,0,217,244,461
2025-09-02,화,False,2호선,잠실새내,1,238,234,472
2025-09-02,화,False,2호선,잠실새내,2,259,194,453
2025-09-02,화,False,2호선,잠실새내,3,166,221,387
2025-09-02,화,False,2호선,잠실새내,4,202,219,421
2025-09-02,화,False,2호선,잠실새내,5,189,257,446
2025-09-02,화,False,2호선,잠실새내,6,194,232,426
2025-09-02,화,False,2호선,잠실새내,7,7988,5550,13538
2025-09-02,화,False,2호선,잠실새내,8,7676,8256,15932
2025-09-02,화,False,2호선,잠실새내,9,4785,7044,11829
2025-09-02,화,False,2호선,잠실새내,10,3244,3965,7209
2025-09-02,화,False,2호선,잠실새내,11,3033,4190,7223
2025-09-02,화,False,2호선,잠실새내,12,3515,3413,6928
2025-09-02,화,False,2호선,잠실새내,13,3864,3556,7420
2025-09-02,화,False,2호선,잠실새내,14,3628,3057,6685
2025-09-02,화,False,2호선,잠실새내,15,3674,3237,6911
2025-09-02,화,False,2호선,잠실새내,16,3128,4127,7255
2025-09-02,화,False,2호선,잠실새내,17,7843,7292,15135
2025-09-02,화,False,2호선,잠실새내,18,9276,9542,18818
2025-09-02,화,False,2호선,잠실새내,19,9271,7575,16846
2025-09-02,화,False,2호선,잠실새내,20,5763,4960,10723
2025-09-02,화,False,2호선,잠실새내,21,5450,3665,9115
2025-09-02,화,False,2호선,잠실새내,22,2288,2756,5044
2025-09-02,화,False,2호선,잠실새내,23,1767,2186,3953
2025-09-02,화,False,2호선,잠실,0,424,468,892
2025-09-02,화,False,2호선,잠실,1,491,502,993
2025-09-02,화,False,2호선,잠실,2,434,497,931
2025-09-02,화,False,2호선,잠실,3,423,505,928
2025-09-02,화,False,2호선,잠실,4,567,535,1102
2025-09-02,화,False,2호선,잠실,5,485,536,1021
2025-09-02,화,False,2호선,잠실,6,444,514,958
2025-09-02,화,False,2호선,잠실,7,9137,12059,21196
2025-09-02,화,False,2호선,잠실,8,12055,19056,31111
2025-09-02,화,False,2호선,잠실,9,14268,10931,25199
2025-09-02,화,False,2호선,잠실,10,8733,6738,15471
2025-09-02,화,False,2호선,잠실,11,8568,7326,15894
2025-09-02,화,False,2호선,잠실,12,7720,6953,14673
2025-09-02,화,False,2호선,잠실,13,7628,8562,16190
2025-09-02,화,False,2호선,잠실,14,8470,7563,16033
2025-09-02,화,False,2호선,잠실,15,6657,8343,15000
2025-09-02,화,False,2호선,잠실,16,7267,7143,14410
2025-09-02,화,False,2호선,잠실,17,15473,18137,33610
2025-09-02,화,False,2호선,잠실,18,20529,18313,38842
2025-09-02,화,False,2호선,잠실,19,19745,14441,34186
2025-09-02,화,False,2호선,잠실,20,11271,13780,25051
2025-09-02,화,False,2호선,잠실,21,9096,10118,19214
2025-09-02,화,False,2호선,잠실,22,6223,6140,12363
2025-09-02,화,False,2호선,잠실,23,3098,4466,7564
2025-09-02,화,False,2호선,잠실나루,0,170,233,403
2025-09-02,화,False,2호선,잠실나루,1,248,183,431
2025-09-02,화,False,2호선,잠실나루,2,199,189,388
2025-09-02,화,False,2호선,잠실나루,3,182,208,390
2025-09-02,화,False,2호선,잠실나루,4,212,215,427
2025-09-02,화,False,2호선,잠실나루,5,214,236,450
2025-09-02,화,False,2호선,잠실나루,6,218,214,432
2025-09-02,화,False,2호선,잠실나루,7,5308,5807,11115
2025-09-02,화,False,2호선,잠실나루,8,7238,7408,14646
2025-09-02,화,False,2호선,잠실나루,9,5785,5067,10852
2025-09-02,화,False,2호선,잠실나루,10,3592,3191,6783
2025-09-02,화,False,2호선,잠실나루,11,4081,3049,7130
2025-09-02,화,False,2호선,잠실나루,12,3309,3072,6381
2025-09-02,화,False,2호선,잠실나루,13,3149,3135,6284
2025-09-02,화,False,2호선,잠실나루,14,3656,2637,6293
2025-09-02,화,False,2호선,잠실나루,15,3262,3409,6671
2025-09-02,화,False,2호선,잠실나루,16,2738,4258,6996
2025-09-02,화,False,2호선,잠실나루,17,6583,5614,12197
2025-09-02,화,False,2호선,잠실나루,18,8395,7986,16381
2025-09-02,화,False,2호선,잠실나루,19,6369,6400,12769
2025-09-02,화,False,2호선,잠실나루,20,5937,5033,10970
2025-09-02,화,False,2호선,잠실나루,21,3546,3873,7419
2025-09-02,화,False,2호선,잠실나루,22,1881,2899,4780
2025-09-02,화,False,2호선,잠실나루,23,1797,1517,3314
2025-09-02,화,False,2호선,강변,0,306,350,656
2025-09-02,화,False,2호선,강변,1,304,370,674
2025-09-02,화,False,2호선,강변,2,287,440,727
2025-09-02,화,False,2호선,강변,3,403,348,751
2025-09-02,화,False,2호선,강변,4,268,446,714
2025-09-02,화,False,2호선,강변,5,382,299,681
2025-09-02,화,False,2호선,강변,6,291,313,604
2025-09-02,화,False,2호선,강변,7,9461,8053,17514
2025-09-02,화,False,2호선,강변,8,13026,12015,25041
2025-09-02,화,False,2호선,강변,9,12420,8568,20988
2025-09-02,화,False,2호선,강변,10,5944,5514,11458
2025-09-02,화,False,2호선,강변,11,5911,4655,10566
2025-09-02,화,False,2호선,강변,12,5224,5846,11070
2025-09-02,화,False,2호선,강변,13,4886,6698,11584
2025-09-02,화,False,2호선,강변,14,6447,5311,11758
2025-09-02,화,False,2호선,강변,15,4963,6840,11803
2025-09-02,화,False,2호선,강변,16,6183,5330,11513
2025-09-02,화,False,2호선,강변,17,9760,12111,21871
2025-09-02,화,False,2호선,강변,18,15674,14850,30524
2025-09-02,화,False,2호선,강변,19,14977,10281,25258
2025-09-02,화,False,2호선,강변,20,9532,8356,17888
2025-09-02,화,False,2호선,강변,21,7423,7749,15172
2025-09-02,화,False,2호선,강변,22,4318,3965,8283
2025-09-02,화,False,2호선,강변,23,2819,3133,5952
2025-09-02,화,False,2호선,시청,0,359,225,584
2025-09-02,화,False,2호선,시청,1,294,341,635
2025-09-02,화,False,2호선,시청,2,324,333,657
2025-09-02,화,False,2호선,시청,3,323,290,613
2025-09-02,화,False,2호선,시청,4,297,277,574
2025-09-02,화,False,2호선,시청,5,363,331,694
2025-09-02,화,False,2호선,시청,6,289,320,609
2025-09-02,화,False,2호선,시청,7,8886,9351,18237
2025-09-02,화,False,2호선,시청,8,14628,12173,26801
2025-09-02,화,False,2호선,시청,9,10918,9186,20104
2025-09-02,화,False,2호선,시청,10,4423,4103,8526
2025-09-02,화,False,2호선,시청,11,4607,3528,8135
2025-09-02,화,False,2호선,시청,12,5138,4239,9377
2025-09-02,화,False,2호선,시청,13,4294,3638,7932
2025-09-02,화,False,2호선,시청,14,3751,5186,8937
2025-09-02,화,False,2호선,시청,15,4514,4198,8712
2025-09-02,화,False,2호선,시청,16,4587,4429,9016
2025-09-02,화,False,2호선,시청,17,14551,10815,25366
2025-09-02,화,False,2호선,시청,18,11931,21524,33455
2025-09-02,화,False,2호선,시청,19,12026,12429,24455
2025-09-02,화,False,2호선,시청,20,7318,7183,14501
2025-09-02,화,False,2호선,시청,21,4777,5942,10719
2025-09-02,화,False,2호선,시청,22,2887,3471,6358
2025-09-02,화,False,2호선,시청,23,2059,1529,3588
2025-09-02,화,False,2호선,을지로입구,0,290,266,556
2025-09-02,화,False,2호선,을지로입구,1,302,208,510
2025-09-02,화,False,2호선,을지로입구,2,292,303,595
2025-09-02,화,False,2호선,을지로입구,3,255,339,594
2025-09-02,화,False,2호선,을지로입구,4,297,318,615
2025-09-02,화,False,2호선,을지로입구,5,269,298,567
2025-09-02,화,False,2호선,을지로입구,6,296,258,554
2025-09-02,화,False,2호선,을지로입구,7,9323,8183,17506
2025-09-02,화,False,2호선,을지로입구,8,13285,11989,25274
2025-09-02,화,False,2호선,을지로입구,9,12333,7836,20169
2025-09-02,화,False,2호선,을지로입구,10,4104,3185,7289
2025-09-02,화,False,2호선,을지로입구,11,3982,4724,8706
2025-09-02,화,False,2호선,을지로입구,12,5015,4107,9122
2025-09-02,화,False,2호선,을지로입구,13,4268,4246,8514
2025-09-02,화,False,2호선,을지로입구,14,3887,4054,7941
2025-09-02,화,False,2호선,을지로입구,15,4693,3541,8234
2025-09-02,화,False,2호선,을지로입구,16,3695,4438,8133
2025-09-02,화,False,2호선,을지로입구,17,13173,10952,24125
2025-09-02,화,False,2호선,을지로입구,18,16045,13819,29864
2025-09-02,화,False,2호선,을지로입구,19,10256,12358,22614
2025-09-02,화,False,2호선,을지로입구,20,5923,8241,14164
2025-09-02,화,False,2호선,을지로입구,21,4624,4702,9326
2025-09-02,화,False,2호선,을지로입구,22,1970,3625,5595
2025-09-02,화,False,2호선,을지로입구,23,1773,1417,3190
2025-09-03,수,False,2호선,교대,0,318,296,614
2025-09-03,수,False,2호선,교대,1,335,251,586
2025-09-03,수,False,2호선,교대,2,326,308,634
2025-09-03,수,False,2호선,교대,3,419,310,729
2025-09-03,수,False,2호선,교대,4,295,333,628
2025-09-03,수,False,2호선,교대,5,329,298,627
2025-09-03,수,False,2호선,교대,6,304,331,635
2025-09-03,수,False,2호선,교대,7,10325,10565,20890
2025-09-03,수,False,2호선,교대,8,16167,15878,32045
2025-09-03,수,False,2호선,교대,9,13209,12298,25507
2025-09-03,수,False,2호선,교대,10,4395,5082,9477
2025-09-03,수,False,2호선,교대,11,4445,4055,8500
2025-09-03,수,False,2호선,교대,12,4764,4727,9491
2025-09-03,수,False,2호선,교대,13,3571,4697,8268
2025-09-03,수,False,2호선,교대,14,3371,4821,8192
2025-09-03,수,False,2호선,교대,15,5016,4002,9018
2025-09-03,수,False,2호선,교대,16,3464,5488,8952
2025-09-03,수,False,2호선,교대,17,12447,12859,25306
2025-09-03,수,False,2호선,교대,18,15387,20637,36024
2025-09-03,수,False,2호선,교대,19,14631,10368,24999
2025-09-03,수,False,2호선,교대,20,9025,8064,17089
2025-09-03,수,False,2호선,교대,21,5325,4985,10310
2025-09-03,수,False,2호선,교대,22,3077,3621,6698
2025-09-03,수,False,2호선,교대,23,1743,2299,4042
2025-09-03,수,False,2호선,강남,0,675,653,1328
2025-09-03,수,False,2호선,강남,1,625,629,1254
2025-09-03,수,False,2호선,강남,2,559,695,1254
2025-09-03,수,False,2호선,강남,3,567,708,1275
2025-09-03,수,False,2호선,강남,4,587,740,1327
2025-09-03,수,False,2호선,강남,5,598,760,1358
2025-09-03,수,False,2호선,강남,6,589,669,1258
2025-09-03,수,False,2호선,강남,7,21790,20397,42187
2025-09-03,수,False,2호선,강남,8,29705,26884,56589
2025-09-03,수,False,2호선,강남,9,20394,20572,40966
2025-09-03,수,False,2호선,강남,10,10346,10077,20423
2025-09-03,수,False,2호선,강남,11,9657,8654,18311
2025-09-03,수,False,2호선,강남,12,7689,11528,19217
2025-09-03,수,False,2호선,강남,13,8370,8026,16396
2025-09-03,수,False,2호선,강남,14,9872,7583,17455
2025-09-03,수,False,2호선,강남,15,7215,10677,17892
2025-09-03,수,False,2호선,강남,16,6108,10741,16849
2025-09-03,수,False,2호선,강남,17,25203,26171,51374
2025-09-03,수,False,2호선,강남,18,35161,28313,63474
2025-09-03,수,False,2호선,강남,19,27450,28403,55853
2025-09-03,수,False,2호선,강남,20,15676,13855,29531
2025-09-03,수,False,2호선,강남,21,11101,10436,21537
2025-09-03,수,False,2호선,강남,22,6093,7700,13793
2025-09-03,수,False,2호선,강남,23,3958,4800,8758
2025-09-03,수,False,2호선,역삼,0,287,405,692
2025-09-03,수,False,2호선,역삼,1,359,266,625
2025-09-03,수,False,2호선,역삼,2,353,299,652
2025-09-03,수,False,2호선,역삼,3,331,340,671
2025-09-03,수,False,2호선,역삼,4,349,367,716
2025-09-03,수,False,2호선,역삼,5,271,320,591
2025-09-03,수,False,2호선,역삼,6,355,329,684
2025-09-03,수,False,2호선,역삼,7,8349,9655,18004
2025-09-03,수,False,2호선,역삼,8,13550,14580,28130
2025-09-03,수,False,2호선,역삼,9,10252,11627,21879
2025-09-03,수,False,2호선,역삼,10,4776,4092,8868
2025-09-03,수,False,2호선,역삼,11,4791,4933,9724
2025-09-03,수,False,2호선,역삼,12,4591,4465,9056
2025-09-03,수,False,2호선,역삼,13,3903,4916,8819
2025-09-03,수,False,2호선,역삼,14,4097,4654,8751
2025-09-03,수,False,2호선,역삼,15,4382,4244,8626
2025-09-03,수,False,2호선,역삼,16,4071,5609,9680
2025-09-03,수,False,2호선,역삼,17,12976,13561,26537
2025-09-03,수,False,2호선,역삼,18,16878,16923,33801
2025-09-03,수,False,2호선,역삼,19,10566,13620,24186
2025-09-03,수,False,2호선,역삼,20,9514,7740,17254
2025-09-03,수,False,2호선,역삼,21,4754,4437,9191
2025-09-03,수,False,2호선,역삼,22,3494,3603,7097
2025-09-03,수,False,2호선,역삼,23,1908,2197,4105
2025-09-03,수,False,2호선,선릉,0,253,352,605
2025-09-03,수,False,2호선,선릉,1,286,237,523
2025-09-03,수,False,2호선,선릉,2,273,300,573
2025-09-03,수,False,2호선,선릉,3,239,319,558
2025-09-03,수,False,2호선,선릉,4,279,324,603
2025-09-03,수,False,2호선,선릉,5,325,298,623
2025-09-03,수,False,2호선,선릉,6,317,304,621
2025-09-03,수,False,2호선,선릉,7,8938,11075,20013
2025-09-03,수,False,2호선,선릉,8,14876,11849,26725
2025-09-03,수,False,2호선,선릉,9,10123,13480,23603
2025-09-03,수,False,2호선,선릉,10,4753,3618,8371
2025-09-03,수,False,2호선,선릉,11,4481,4310,8791
2025-09-03,수,False,2호선,선릉,12,4048,4372,8420
2025-09-03,수,False,2호선,선릉,13,4229,4450,8679
2025-09-03,수,False,2호선,선릉,14,4287,4222,8509
2025-09-03,수,False,2호선,선릉,15,4309,3875,8184
2025-09-03,수,False,2호선,선릉,16,4120,5903,10023
2025-09-03,수,False,2호선,선릉,17,11480,13370,24850
2025-09-03,수,False,2호선,선릉,18,15836,15690,31526
2025-09-03,수,False,2호선,선릉,19,14243,11247,25490
2025-09-03,수,False,2호선,선릉,20,8920,7107,16027
2025-09-03,수,False,2호선,선릉,21,4855,3524,8379
2025-09-03,수,False,2호선,선릉,22,3451,2780,6231
